Journ�e du 01/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
10:15,50650,49500,49710
10:30,50600,49800,49772
10:45,50700,49950,49674
11:00,50800,50100,50076
11:15,50900,50150,50228
11:30,51000,50200,50116
11:45,51400,50900,50708
12:00,51800,51600,51487
12:15,51350,51250,51190
12:30,50900,50900,51596
12:45,51500,51800,51942
13:00,52100,52700,51629
13:15,51200,51750,51102
13:30,50300,50800,50879
13:45,49950,50450,50824
14:00,49600,50100,50150
14:15,49500,50150,50170
14:30,49400,50200,49522
14:45,48800,49650,49736
15:00,48200,49100,49071
15:15,47900,48850,48861
15:30,47600,48600,48626
15:45,47350,48300,48307
16:00,47100,48000,48100
16:15,46650,47550,47259
16:30,46200,47100,46783
16:45,45900,46750,46823
17:00,45600,46400,46560
17:15,45450,46200,46401
17:30,45300,46000,46487
17:45,45700,46400,46314
18:00,46100,46800,46658
18:15,46450,47100,47023
18:30,46800,47400,47504
18:45,47600,48200,48091
19:00,48400,49000,49090
19:15,48150,48900,48781
19:30,47900,48800,48533
19:45,47250,48150,48140
20:00,46600,47500,47686
20:15,45650,46600,47099
20:30,44700,45700,46132
20:45,44150,45150,45677
21:00,43600,44600,45221
21:15,43550,44500,44974
21:30,43500,44400,44606
21:45,43300,44300,44519
22:00,43100,44200,44436
22:15,43700,44650,44649
22:30,44300,45100,45437
22:45,45450,46100,46891
23:00,46600,47100,46345
23:15,46350,46850,46098
23:30,46100,46600,45422
23:45,45250,45500,45739
,,,
,,,
Journ�e du 31/05/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44400,44500,44466
00:15,43250,43550,44594
00:30,42100,42600,42589
00:45,41000,41750,41152
01:00,39900,40900,40863
01:15,40050,41100,41127
01:30,40200,41300,40557
01:45,39850,40950,40353
02:00,39500,40600,40090
02:15,38850,39950,40453
02:30,38200,39300,39356
02:45,37500,38800,38556
03:00,36800,38300,38071
03:15,36500,37750,37813
03:30,36200,37200,37216
03:45,35950,37100,37147
04:00,35700,37000,37167
04:15,35600,36800,37028
04:30,35500,36600,36855
04:45,35800,37000,36973
05:00,36100,37400,37351
05:15,36550,37900,38058
05:30,37000,38400,38285
05:45,37600,38850,38822
06:00,38200,39300,39407
06:15,39400,40500,40774
06:30,40600,41700,41438
06:45,41950,42950,42963
07:00,43300,44200,44217
07:15,44500,45400,45441
07:30,45700,46600,46560
07:45,46500,47200,47275
08:00,47300,47800,47814
08:15,47900,48500,48815
08:30,48500,49200,49167
08:45,48850,49500,49630
09:00,49200,49800,49702
09:15,49500,50150,50129
09:30,49800,50500,50457
09:45,49900,50450,50472
10:00,50000,50400,50433
10:15,50100,50600,50679
10:30,50200,50800,50688
10:45,50250,50850,50625
11:00,50300,50900,50760
11:15,50350,51150,51146
11:30,50400,51400,51401
11:45,50850,51900,51432
12:00,51300,52400,51979
12:15,51100,52200,51915
12:30,50900,52000,52733
12:45,51600,52600,53022
13:00,52300,53200,52401
13:15,51450,52350,51901
13:30,50600,51500,51432
13:45,50450,51300,51141
14:00,50300,51100,50866
14:15,50050,50850,51011
14:30,49800,50600,50073
14:45,49400,50150,50114
15:00,49000,49700,49445
15:15,48700,49400,49074
15:30,48400,49100,48739
15:45,48000,48650,48782
16:00,47600,48200,48447
16:15,47300,47900,48020
16:30,47000,47600,47778
16:45,46600,47150,47715
17:00,46200,46700,47258
17:15,46150,46650,46945
17:30,46100,46600,46783
17:45,46400,46900,47101
18:00,46700,47200,47287
18:15,47050,47550,47525
18:30,47400,47900,47861
18:45,48050,48550,48528
19:00,48700,49200,48571
19:15,48550,49100,49006
19:30,48400,49000,48800
19:45,47850,48450,48228
20:00,47300,47900,47984
20:15,46400,47050,47122
20:30,45500,46200,46414
20:45,44850,45550,45509
21:00,44200,44900,45430
21:15,44050,44800,45361
21:30,43900,44700,44754
21:45,43800,44600,44892
22:00,43700,44500,44755
22:15,44250,45000,45461
22:30,44800,45500,45715
22:45,45950,46550,47608
23:00,47100,47600,46880
23:15,46750,47250,46742
23:30,46400,46900,45990
23:45,45600,45850,46072
,,,
,,,
Journ�e du 01/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44800,45100,45117
00:15,43700,43900,44144
00:30,42600,42700,42691
00:45,41450,41600,41249
01:00,40300,40500,40536
01:15,40400,40350,40653
01:30,40500,40200,40227
01:45,40350,40150,40009
02:00,40200,40100,39505
02:15,39450,39600,39953
02:30,38700,39100,39075
02:45,38050,38500,38409
03:00,37400,37900,37881
03:15,37050,37500,37596
03:30,36700,37100,37145
03:45,36450,36750,36708
04:00,36200,36400,36433
04:15,36150,36400,36594
04:30,36100,36400,36563
04:45,36350,36400,36465
05:00,36600,36400,36925
05:15,37150,37200,37682
05:30,37700,38000,38029
05:45,38200,38400,38269
06:00,38700,38800,38891
06:15,39750,39750,40248
06:30,40800,40700,40707
06:45,42200,41950,42103
07:00,43600,43200,43203
07:15,44650,44150,44259
07:30,45700,45100,45062
07:45,46600,45800,45751
08:00,47500,46500,46446
08:15,48250,47250,47354
08:30,49000,48000,48258
08:45,49400,48400,48680
09:00,49800,48800,49126
09:15,50200,49200,49294
09:30,50600,49600,49866
09:45,50750,49750,50111
10:00,50900,49900,50162
10:15,50950,49950,50440
10:30,51000,50000,50580
10:45,51150,50150,50621
11:00,51300,50300,50935
11:15,51500,50500,51295
11:30,51700,50700,51600
11:45,52150,51150,51898
12:00,52600,51600,52351
12:15,52400,51400,52415
12:30,52200,51200,52745
12:45,52950,51950,53026
13:00,53700,52700,52071
13:15,52550,51550,51765
13:30,51400,50400,51434
13:45,51200,50200,51223
14:00,51000,50000,51061
14:15,51000,50000,51072
14:30,51000,50000,50251
14:45,50450,49450,49991
15:00,49900,48900,50002
15:15,49500,48500,49563
15:30,49100,48100,49041
15:45,48850,47850,49053
16:00,48600,47600,48644
16:15,48300,47300,48454
16:30,48000,47000,48182
16:45,47700,46700,48162
17:00,47400,46400,47927
17:15,47150,46150,47337
17:30,46900,45900,47698
17:45,47250,46250,47228
18:00,47600,46600,47906
18:15,47900,46900,47837
18:30,48200,47200,48634
18:45,48850,47850,49023
19:00,49500,48500,49378
19:15,49100,48100,49003
19:30,48700,47700,49041
19:45,48150,47150,48684
20:00,47600,46600,48032
20:15,46700,45700,47202
20:30,45800,44800,46306
20:45,45150,44150,45728
21:00,44500,43500,45210
21:15,44300,43300,45341
21:30,44100,43100,44716
21:45,44050,43050,44865
22:00,44000,43000,44765
22:15,44700,43700,45241
22:30,45400,44400,45885
22:45,46450,45450,47149
23:00,47500,46500,46729
23:15,47150,46150,46698
23:30,46800,45800,46080
23:45,45750,44750,46057
,,,
,,,
Journ�e du 02/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44700,43700,45385
00:15,43550,43150,44021
00:30,42400,42600,42595
00:45,41250,41550,41310
01:00,40100,40500,40532
01:15,40450,41000,41104
01:30,40800,41500,40475
01:45,40500,41100,40722
02:00,40200,40700,40016
02:15,39500,39900,40201
02:30,38800,39100,39069
02:45,38100,38550,38620
03:00,37400,38000,37986
03:15,37050,37600,37559
03:30,36700,37200,37217
03:45,36450,36800,36765
04:00,36200,36400,36373
04:15,36150,36250,36479
04:30,36100,36100,36294
04:45,36300,36350,36344
05:00,36500,36600,36794
05:15,37150,37000,37469
05:30,37800,37400,37430
05:45,38250,38000,38016
06:00,38700,38600,38539
06:15,39800,39700,39804
06:30,40900,40800,40793
06:45,42300,41950,41813
07:00,43700,43100,43114
07:15,44800,44250,44398
07:30,45900,45400,45440
07:45,46600,46200,46200
08:00,47300,47000,46950
08:15,47750,47600,47466
08:30,48200,48200,48255
08:45,48650,48450,48358
09:00,49100,48700,48876
09:15,49450,49050,49221
09:30,49800,49400,49455
09:45,50000,49550,49819
10:00,50200,49700,49712
10:15,50350,49850,49942
10:30,50500,50000,49825
10:45,50750,50150,50203
11:00,51000,50300,50323
11:15,51200,50500,50461
11:30,51400,50700,50682
11:45,51900,51150,50775
12:00,52400,51600,51328
12:15,52050,51250,51444
12:30,51700,50900,51546
12:45,52400,51700,52289
13:00,53100,52500,51722
13:15,52300,51800,51551
13:30,51500,51100,51123
13:45,51250,51000,51199
14:00,51000,50900,50902
14:15,51050,50950,50965
14:30,51100,51000,50428
14:45,50550,50450,50064
15:00,50000,49900,49857
15:15,49700,49500,49785
15:30,49400,49100,49138
15:45,49150,49000,48735
16:00,48900,48900,48768
16:15,48550,48550,48334
16:30,48200,48200,48111
16:45,47950,47950,48138
17:00,47700,47700,47786
17:15,47450,47450,47768
17:30,47200,47200,47755
17:45,47500,47500,47842
18:00,47800,47800,48188
18:15,48000,48000,48130
18:30,48200,48200,48620
18:45,48800,48800,49313
19:00,49400,49400,49842
19:15,49050,49100,49356
19:30,48700,48800,49153
19:45,48000,48100,48902
20:00,47300,47400,48229
20:15,46450,46600,47535
20:30,45600,45800,46707
20:45,45050,45250,45881
21:00,44500,44700,45557
21:15,44350,44600,45155
21:30,44200,44500,44730
21:45,44200,44500,44704
22:00,44200,44500,44933
22:15,44650,44900,45209
22:30,45100,45300,45936
22:45,46250,46400,47585
23:00,47400,47500,46713
23:15,46850,47000,46692
23:30,46300,46500,46280
23:45,45500,45600,45943
,,,
,,,
Journ�e du 03/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44700,44700,44746
00:15,43500,43700,44314
00:30,42300,42700,42679
00:45,41000,41900,41081
01:00,39700,41100,40632
01:15,39950,41050,40592
01:30,40200,41000,40188
01:45,40000,40800,40185
02:00,39800,40600,39604
02:15,39000,39750,40001
02:30,38200,38900,38919
02:45,37550,38400,38393
03:00,36900,37900,37915
03:15,36550,37450,37699
03:30,36200,37000,36954
03:45,35900,36700,36857
04:00,35600,36400,36369
04:15,35600,36250,36223
04:30,35600,36100,36305
04:45,35800,36350,36417
05:00,36000,36600,36635
05:15,36500,37000,37368
05:30,37000,37400,37437
05:45,37450,37750,37729
06:00,37900,38100,37994
06:15,39000,39150,39338
06:30,40100,40200,40202
06:45,41350,41300,41042
07:00,42600,42400,42428
07:15,43800,43550,43608
07:30,45000,44700,44737
07:45,45850,45700,45445
08:00,46700,46700,46530
08:15,47250,47250,47122
08:30,47800,47800,47800
08:45,48150,48300,48337
09:00,48500,48800,48852
09:15,49000,49150,49118
09:30,49500,49500,49558
09:45,49650,49950,49839
10:00,49800,50400,50367
10:15,49950,50450,50213
10:30,50100,50500,50590
10:45,50250,50850,50997
11:00,50400,51200,51195
11:15,50550,51450,51442
11:30,50700,51700,51569
11:45,51100,52000,51808
12:00,51500,52300,51834
12:15,51200,52250,51804
12:30,50900,52200,52173
12:45,51650,52650,52650
13:00,52400,53100,51767
13:15,51450,51950,51489
13:30,50500,50800,50848
13:45,50400,50800,50744
14:00,50300,50800,50512
14:15,50400,50450,50754
14:30,50500,50100,50020
14:45,49750,49850,50084
15:00,49000,49600,49666
15:15,48700,49150,49183
15:30,48400,48700,48687
15:45,48050,48550,48580
16:00,47700,48400,48449
16:15,47400,48000,47781
16:30,47100,47600,47528
16:45,46850,47250,47571
17:00,46600,46900,47325
17:15,46550,46900,47480
17:30,46500,46900,47440
17:45,46800,47200,47770
18:00,47100,47500,47851
18:15,47250,47650,47773
18:30,47400,47800,47733
18:45,47550,47950,48208
19:00,47700,48100,48259
19:15,47300,47700,47865
19:30,46900,47300,47703
19:45,46500,46850,47267
20:00,46100,46400,46982
20:15,45350,45650,46224
20:30,44600,44900,45102
20:45,44100,44350,44651
21:00,43600,43800,44487
21:15,43500,43700,44167
21:30,43400,43600,43785
21:45,43450,43600,44010
22:00,43500,43600,44081
22:15,44050,44150,44652
22:30,44600,44700,44967
22:45,45800,45850,46706
23:00,47000,47000,46193
23:15,46550,46550,46099
23:30,46100,46100,45543
23:45,45150,45150,45020
,,,
,,,
Journ�e du 04/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44200,44400,44496
00:15,43100,43350,44074
00:30,42000,42300,42293
00:45,40800,41150,40860
01:00,39600,40000,40015
01:15,39550,39950,40225
01:30,39500,39900,39571
01:45,39200,39700,39419
02:00,38900,39500,38922
02:15,37900,38800,38957
02:30,36900,38100,38094
02:45,36150,37350,37331
03:00,35400,36600,36569
03:15,34900,36150,35982
03:30,34400,35700,35712
03:45,34100,35300,35220
04:00,33800,34900,34863
04:15,33700,34750,34648
04:30,33600,34600,34695
04:45,33400,34400,34600
05:00,33200,34200,34216
05:15,33250,34400,34583
05:30,33300,34600,34485
05:45,33150,34250,34152
06:00,33000,33900,34080
06:15,33200,34200,34473
06:30,33400,34500,34396
06:45,33750,34900,34854
07:00,34100,35300,35284
07:15,34750,35850,35901
07:30,35400,36400,36364
07:45,36000,37050,36684
08:00,36600,37700,37667
08:15,37500,38450,38417
08:30,38400,39200,39232
08:45,39050,40000,39858
09:00,39700,40800,40890
09:15,40400,41200,41419
09:30,41100,41600,41792
09:45,41600,42100,42126
10:00,42100,42600,42756
10:15,42300,43000,43390
10:30,42500,43400,43367
10:45,42650,43700,43620
11:00,42800,44000,44023
11:15,43050,44300,44215
11:30,43300,44600,44565
11:45,44150,45650,45015
12:00,45000,46700,45951
12:15,45000,46500,46297
12:30,45000,46300,47215
12:45,45800,47200,47709
13:00,46600,48100,47182
13:15,45600,47050,46685
13:30,44600,46000,46043
13:45,44300,45500,45224
14:00,44000,45000,44986
14:15,43900,44900,44710
14:30,43800,44800,44279
14:45,43250,44350,43869
15:00,42700,43900,43801
15:15,42500,43400,43678
15:30,42300,42900,42914
15:45,42100,42700,42820
16:00,41900,42500,42457
16:15,41750,42100,41802
16:30,41600,41700,41746
16:45,41550,41600,41808
17:00,41500,41500,41702
17:15,41550,41550,41256
17:30,41600,41600,41733
17:45,41750,41800,41871
18:00,41900,42000,41882
18:15,42000,42150,41779
18:30,42100,42300,42060
18:45,42500,42750,42618
19:00,42900,43200,42838
19:15,42800,43100,42635
19:30,42700,43000,42691
19:45,42400,42700,42283
20:00,42100,42400,42145
20:15,41600,41850,41577
20:30,41100,41300,41085
20:45,40900,41100,40376
21:00,40700,40900,39877
21:15,40600,40800,40164
21:30,40500,40700,40041
21:45,40700,40900,40025
22:00,40900,41100,40456
22:15,41650,41800,41215
22:30,42400,42500,42036
22:45,43150,43250,43848
23:00,43900,44000,43491
23:15,43850,43950,43259
23:30,43800,43900,42762
23:45,42900,42950,42994
,,,
,,,
Journ�e du 05/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,42000,42100,42088
00:15,41050,40850,41518
00:30,40100,39600,39847
00:45,39000,38750,38305
01:00,37900,37900,37901
01:15,37850,37850,37965
01:30,37800,37800,37385
01:45,37500,37550,37363
02:00,37200,37300,36834
02:15,36300,36650,36879
02:30,35400,36000,35848
02:45,34700,35300,35257
03:00,34000,34600,34630
03:15,33600,34300,34232
03:30,33200,34000,33998
03:45,32800,33600,33702
04:00,32400,33200,33154
04:15,32200,33000,32971
04:30,32000,32800,32811
04:45,31900,32600,32589
05:00,31800,32400,32384
05:15,31750,32300,32451
05:30,31700,32200,32207
05:45,31600,31900,31908
06:00,31500,31600,31712
06:15,31500,31650,31841
06:30,31500,31700,31686
06:45,31600,31800,31760
07:00,31700,31900,31945
07:15,32200,32400,32621
07:30,32700,32900,32894
07:45,33050,33300,33329
08:00,33400,33700,33618
08:15,34150,34200,34201
08:30,34900,34700,34750
08:45,35650,35350,35526
09:00,36400,36000,36027
09:15,37000,36500,36606
09:30,37600,37000,37035
09:45,38100,37650,38105
10:00,38600,38300,38371
10:15,39150,38650,38937
10:30,39700,39000,39028
10:45,40050,39500,39985
11:00,40400,40000,40016
11:15,40850,40300,40242
11:30,41300,40600,40532
11:45,42000,41550,40905
12:00,42700,42500,41589
12:15,42850,42250,42127
12:30,43000,42000,42901
12:45,43750,42950,43536
13:00,44500,43900,43191
13:15,43350,42900,42196
13:30,42200,41900,41966
13:45,41600,41100,40808
14:00,41000,40300,40349
14:15,40900,40150,39897
14:30,40800,40000,39381
14:45,40400,39400,39052
15:00,40000,38800,38635
15:15,39750,38650,38832
15:30,39500,38500,38458
15:45,39300,38300,38564
16:00,39100,38100,38142
16:15,38900,37850,37497
16:30,38700,37600,37079
16:45,38650,37550,37351
17:00,38600,37500,37374
17:15,38650,37600,36972
17:30,38700,37700,37521
17:45,38750,37800,37496
18:00,38800,37900,37693
18:15,39250,38400,37778
18:30,39700,38900,38218
18:45,40100,39350,38799
19:00,40500,39800,39543
19:15,40800,40150,39150
19:30,41100,40500,39500
19:45,41050,40500,39513
20:00,41000,40500,39368
20:15,40650,40200,39615
20:30,40300,39900,39169
20:45,40200,39850,39099
21:00,40100,39800,39011
21:15,40150,39900,39507
21:30,40200,40000,38899
21:45,40200,40000,39160
22:00,40200,40000,39265
22:15,40800,40650,40071
22:30,41400,41300,40985
22:45,42300,42250,42702
23:00,43200,43200,42184
23:15,43100,43150,42163
23:30,43000,43100,41531
23:45,42000,42050,41786
,,,
,,,
Journ�e du 06/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,41000,40700,40724
00:15,40050,39700,39980
00:30,39100,38700,38675
00:45,38000,37750,37135
01:00,36900,36800,36815
01:15,36850,37100,37055
01:30,36800,37400,36636
01:45,36650,36850,36354
02:00,36500,36300,35869
02:15,35600,35600,35791
02:30,34700,34900,34910
02:45,34050,34250,34387
03:00,33400,33600,33583
03:15,33100,33300,33368
03:30,32800,33000,32992
03:45,32600,32650,32632
04:00,32400,32300,32292
04:15,32400,32150,32252
04:30,32400,32000,31987
04:45,32350,32050,31793
05:00,32300,32100,32179
05:15,32450,32000,32365
05:30,32600,31900,31943
05:45,32400,31800,31695
06:00,32200,31700,31665
06:15,32350,31950,32106
06:30,32500,32200,32206
06:45,32800,32600,32385
07:00,33100,33000,32969
07:15,33500,33500,33585
07:30,33900,34000,33937
07:45,34550,34500,34454
08:00,35200,35000,35044
08:15,35900,35750,35835
08:30,36600,36500,36505
08:45,37250,37150,37319
09:00,37900,37800,37765
09:15,38650,38450,38650
09:30,39400,39100,39009
09:45,40000,39700,39811
10:00,40600,40300,40298
10:15,41050,40750,41136
10:30,41500,41200,41163
10:45,41850,41750,41818
11:00,42200,42300,42376
11:15,42550,42700,42700
11:30,42900,43100,42938
11:45,44000,43950,43285
12:00,45100,44800,44317
12:15,45150,44500,44207
12:30,45200,44200,45170
12:45,45750,45250,45861
13:00,46300,46300,45039
13:15,45150,45000,44396
13:30,44000,43700,43653
13:45,43600,43250,43214
14:00,43200,42800,42771
14:15,43000,42800,42763
14:30,42800,42800,41984
14:45,42050,42050,42003
15:00,41300,41300,41475
15:15,41000,41000,41231
15:30,40700,40700,40824
15:45,40400,40400,40797
16:00,40100,40100,40557
16:15,39950,39900,40065
16:30,39800,39700,40102
16:45,39800,39700,39918
17:00,39800,39700,39964
17:15,39850,39750,39833
17:30,39900,39800,40095
17:45,40300,40150,40244
18:00,40700,40500,40660
18:15,41300,41100,41233
18:30,41900,41700,42129
18:45,42800,42550,42682
19:00,43700,43400,43240
19:15,43600,43300,43317
19:30,43500,43200,43515
19:45,43200,42850,43501
20:00,42900,42500,42987
20:15,42300,41900,42829
20:30,41700,41300,42024
20:45,41400,40950,41722
21:00,41100,40600,41437
21:15,40850,40300,41543
21:30,40600,40000,41296
21:45,40650,40000,41360
22:00,40700,40000,41354
22:15,41350,40650,41841
22:30,42000,41300,42687
22:45,43300,42550,44339
23:00,44600,43800,43470
23:15,44450,43800,43409
23:30,44300,43800,42951
23:45,42900,42650,43191
,,,
,,,
Journ�e du 07/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,41500,42100,42196
00:15,40600,41050,41617
00:30,39700,40000,40022
00:45,38600,39100,38508
01:00,37500,38200,38067
01:15,37450,38400,38377
01:30,37400,38600,37840
01:45,37200,38350,37729
02:00,37000,38100,37212
02:15,36500,37350,37411
02:30,36000,36600,36358
02:45,35500,36000,35926
03:00,35000,35400,35291
03:15,34650,34900,35129
03:30,34300,34400,34494
03:45,34200,34200,34400
04:00,34100,34000,34025
04:15,34050,33950,34194
04:30,34000,33900,34061
04:45,34350,34450,34151
05:00,34700,35000,34819
05:15,35250,35500,35623
05:30,35800,36000,35879
05:45,36350,36600,36415
06:00,36900,37200,37159
06:15,38200,38150,38159
06:30,39500,39100,39090
06:45,40750,40400,40427
07:00,42000,41700,41686
07:15,43400,42900,42968
07:30,44800,44100,44125
07:45,45500,45000,44960
08:00,46200,45900,45879
08:15,46950,46650,46910
08:30,47700,47400,47425
08:45,48150,47900,47742
09:00,48600,48400,48309
09:15,49050,48600,48373
09:30,49500,48800,48848
09:45,49650,49050,49163
10:00,49800,49300,49302
10:15,50050,49500,49061
10:30,50300,49700,49747
10:45,50500,49950,49845
11:00,50700,50200,50423
11:15,51050,50150,49967
11:30,51400,50100,50172
11:45,51950,50900,50918
12:00,52500,51700,51117
12:15,52100,51300,51039
12:30,51700,50900,51638
12:45,52450,51600,51774
13:00,53200,52300,51059
13:15,52250,51050,50555
13:30,51300,49800,49879
13:45,51000,49700,50075
14:00,50700,49600,49700
14:15,50500,49400,49591
14:30,50300,49200,48946
14:45,49950,48850,49343
15:00,49600,48500,48623
15:15,48950,48100,47992
15:30,48300,47700,48129
15:45,47750,47350,48210
16:00,47200,47000,47401
16:15,47100,46900,47221
16:30,47000,46800,46792
16:45,46950,46750,46944
17:00,46900,46700,46598
17:15,46850,46650,46299
17:30,46800,46600,46262
17:45,47050,46850,46638
18:00,47300,47100,46984
18:15,47700,47450,47096
18:30,48100,47800,47373
18:45,48900,48600,48085
19:00,49700,49400,48644
19:15,49450,49150,48398
19:30,49200,48900,48224
19:45,48650,48350,47908
20:00,48100,47800,47580
20:15,47150,46850,46890
20:30,46200,45900,45914
20:45,45600,45300,45226
21:00,45000,44700,44792
21:15,44600,44300,44650
21:30,44200,43900,44291
21:45,44100,43800,44043
22:00,44000,43700,44244
22:15,44450,44100,44730
22:30,44900,44500,45347
22:45,46050,45650,47020
23:00,47200,46800,46439
23:15,46950,46550,46073
23:30,46700,46300,45266
23:45,45350,45150,45519
,,,
,,,
Journ�e du 08/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44000,44200,44116
00:15,42950,43200,43695
00:30,41900,42200,42250
00:45,40900,41150,40658
01:00,39900,40100,40128
01:15,39800,40300,40419
01:30,39700,40500,39823
01:45,39500,40350,39854
02:00,39300,40200,39296
02:15,38550,39350,39646
02:30,37800,38500,38522
02:45,37200,37950,37758
03:00,36600,37400,37342
03:15,36250,37100,37120
03:30,35900,36800,36749
03:45,35700,36350,36586
04:00,35500,35900,36030
04:15,35500,36000,36314
04:30,35500,36100,36094
04:45,35650,36300,36228
05:00,35800,36500,36407
05:15,36300,36950,37093
05:30,36800,37400,37260
05:45,37250,37900,37819
06:00,37700,38400,38313
06:15,38700,39200,39387
06:30,39700,40000,40068
06:45,41050,41150,41204
07:00,42400,42300,42371
07:15,43550,43200,43423
07:30,44700,44100,44230
07:45,45600,45100,44883
08:00,46500,46100,46068
08:15,47400,46800,46830
08:30,48300,47500,47686
08:45,48650,48250,48054
09:00,49000,49000,48699
09:15,49400,49050,48919
09:30,49800,49100,49262
09:45,50000,49550,49832
10:00,50200,50000,50018
10:15,50300,50100,50103
10:30,50400,50200,50279
10:45,50450,50450,50539
11:00,50500,50700,50700
11:15,50850,50800,50830
11:30,51200,50900,50871
11:45,51750,51450,51192
12:00,52300,52000,51717
12:15,52050,51850,51693
12:30,51800,51700,52147
12:45,52450,52350,52474
13:00,53100,53000,51704
13:15,52150,52050,51101
13:30,51200,51100,50855
13:45,50950,50850,50576
14:00,50700,50600,50616
14:15,50550,50450,50444
14:30,50400,50300,49882
14:45,49900,49800,49762
15:00,49400,49300,49007
15:15,49050,48950,48611
15:30,48700,48600,48480
15:45,48500,48400,48239
16:00,48300,48200,48033
16:15,47950,47850,47569
16:30,47600,47500,47606
16:45,47200,47100,47298
17:00,46800,46700,46936
17:15,46650,46550,46426
17:30,46500,46400,46792
17:45,46750,46650,47032
18:00,47000,46900,47441
18:15,47300,47250,47700
18:30,47600,47600,48012
18:45,48200,48200,48853
19:00,48800,48800,49516
19:15,48550,48550,49086
19:30,48300,48300,48992
19:45,47750,47750,48336
20:00,47200,47200,47936
20:15,46350,46350,47375
20:30,45500,45500,46201
20:45,44850,44850,45474
21:00,44200,44200,45161
21:15,43850,43850,44706
21:30,43500,43500,44102
21:45,43300,43300,44035
22:00,43100,43100,44233
22:15,43900,43900,44610
22:30,44700,44700,45180
22:45,45750,45750,46777
23:00,46800,46800,46253
23:15,46400,46400,46142
23:30,46000,46000,45426
23:45,45100,45100,45345
,,,
,,,
Journ�e du 09/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44200,44400,44434
00:15,42950,43200,43648
00:30,41700,42000,42092
00:45,40700,41050,40812
01:00,39700,40100,40177
01:15,40100,40400,40381
01:30,40500,40700,39908
01:45,40350,40550,40098
02:00,40200,40400,39475
02:15,39400,39700,39842
02:30,38600,39000,38758
02:45,38000,38300,38421
03:00,37400,37600,37464
03:15,37050,37100,37178
03:30,36700,36600,36608
03:45,36400,36400,36517
04:00,36100,36200,36177
04:15,35950,35850,35797
04:30,35800,35500,35817
04:45,36050,35900,35822
05:00,36300,36300,36282
05:15,36750,36800,36784
05:30,37200,37300,37212
05:45,37750,37700,37380
06:00,38300,38100,37992
06:15,39450,39050,39346
06:30,40600,40000,40071
06:45,41750,41250,41351
07:00,42900,42500,42520
07:15,44150,43750,43944
07:30,45400,45000,45035
07:45,46150,45750,45698
08:00,46900,46500,46459
08:15,47550,47350,47314
08:30,48200,48200,47804
08:45,48500,48500,48091
09:00,48800,48800,48757
09:15,49150,48950,48962
09:30,49500,49100,49114
09:45,49600,49400,49651
10:00,49700,49700,49664
10:15,49750,49800,50290
10:30,49800,49900,49892
10:45,50000,50350,50046
11:00,50200,50800,51118
11:15,50450,50750,50591
11:30,50700,50700,50698
11:45,51000,51250,51067
12:00,51300,51800,51821
12:15,51050,51400,51582
12:30,50800,51000,51425
12:45,51450,51600,51677
13:00,52100,52200,51423
13:15,51350,51300,50604
13:30,50600,50400,50157
13:45,50450,50200,49865
14:00,50300,50000,50026
14:15,50400,49850,49913
14:30,50500,49700,49262
14:45,49900,49300,49224
15:00,49300,48900,48688
15:15,48900,48600,47981
15:30,48500,48300,48007
15:45,48250,48050,47596
16:00,48000,47800,47700
16:15,47750,47550,47345
16:30,47500,47300,47044
16:45,47350,47150,47089
17:00,47200,47000,46527
17:15,46850,46650,46184
17:30,46500,46300,46396
17:45,46800,46600,46431
18:00,47100,46900,46825
18:15,47250,47050,46940
18:30,47400,47200,47338
18:45,48150,47950,47868
19:00,48900,48700,48498
19:15,48500,48350,48318
19:30,48100,48000,48173
19:45,47650,47550,47879
20:00,47200,47100,47403
20:15,46400,46300,46557
20:30,45600,45500,45736
20:45,45050,44950,45100
21:00,44500,44400,44620
21:15,44000,43900,44381
21:30,43500,43400,44083
21:45,43450,43350,43984
22:00,43400,43300,44362
22:15,44150,44100,44601
22:30,44900,44900,45466
22:45,46000,46000,46910
23:00,47100,47100,46366
23:15,46700,46700,46471
23:30,46300,46300,45399
23:45,45200,45200,45689
,,,
,,,
Journ�e du 10/06/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44100,44700,44683
00:15,43100,43650,43965
00:30,42100,42600,42549
00:45,41150,41450,40893
01:00,40200,40300,40514
01:15,40150,40700,40740
01:30,40100,41100,40322
01:45,40050,40750,40266
02:00,40000,40400,39819
02:15,39200,39800,39946
02:30,38400,39200,39219
02:45,37800,38550,38548
