start_date,average_imported_power_kw
2023-09-04T16:00:00.000Z,997.75
2023-09-04T16:15:00.000Z,1050.25
2023-09-04T16:30:00.000Z,816.25
2023-09-04T16:45:00.000Z,850.0
2023-09-04T17:00:00.000Z,770.25
2023-09-04T17:15:00.000Z,645.75
2023-09-04T17:30:00.000Z,580.75
2023-09-04T17:45:00.000Z,596.5
2023-09-04T18:00:00.000Z,616.5
2023-09-04T18:15:00.000Z,567.75
2023-09-04T18:30:00.000Z,498.0
2023-09-04T18:45:00.000Z,447.75
2023-09-04T19:00:00.000Z,332.25
2023-09-04T19:15:00.000Z,329.5
2023-09-04T19:30:00.000Z,331.5
2023-09-04T19:45:00.000Z,329.5
2023-09-04T20:00:00.000Z,325.25
2023-09-04T20:15:00.000Z,320.5
2023-09-04T20:30:00.000Z,322.0
2023-09-04T20:45:00.000Z,320.25
2023-09-04T21:00:00.000Z,311.5
2023-09-04T21:15:00.000Z,312.25
2023-09-04T21:30:00.000Z,318.25
2023-09-04T21:45:00.000Z,311.5
2023-09-04T22:00:00.000Z,316.75
2023-09-04T22:15:00.000Z,314.75
2023-09-04T22:30:00.000Z,310.75
2023-09-04T22:45:00.000Z,312.75
2023-09-04T23:00:00.000Z,315.5
2023-09-04T23:15:00.000Z,311.75
2023-09-04T23:30:00.000Z,313.0
2023-09-04T23:45:00.000Z,312.25
2023-09-05T00:00:00.000Z,313.5
2023-09-05T00:15:00.000Z,309.25
2023-09-05T00:30:00.000Z,319.5
2023-09-05T00:45:00.000Z,320.25
2023-09-05T01:00:00.000Z,315.5
2023-09-05T01:15:00.000Z,311.75
2023-09-05T01:30:00.000Z,319.25
2023-09-05T01:45:00.000Z,396.5
2023-09-05T02:00:00.000Z,529.25
2023-09-05T02:15:00.000Z,633.0
2023-09-05T02:30:00.000Z,695.0
2023-09-05T02:45:00.000Z,772.75
2023-09-05T03:00:00.000Z,944.75
2023-09-05T03:15:00.000Z,1158.5
2023-09-05T03:30:00.000Z,1156.5
2023-09-05T03:45:00.000Z,1572.75
2023-09-05T04:00:00.000Z,1644.0
2023-09-05T04:15:00.000Z,1713.5
2023-09-05T04:30:00.000Z,1640.5
2023-09-05T04:45:00.000Z,1612.5
2023-09-05T05:00:00.000Z,1629.25
2023-09-05T05:15:00.000Z,1649.75
2023-09-05T05:30:00.000Z,1626.0
2023-09-05T05:45:00.000Z,1668.25
2023-09-05T06:00:00.000Z,1799.25
2023-09-05T06:15:00.000Z,1764.25
2023-09-05T06:30:00.000Z,1609.25
2023-09-05T06:45:00.000Z,1613.75
2023-09-05T07:00:00.000Z,1647.25
2023-09-05T07:15:00.000Z,1705.5
2023-09-05T07:30:00.000Z,1568.25
2023-09-05T07:45:00.000Z,1513.25
2023-09-05T08:00:00.000Z,1393.5
2023-09-05T08:15:00.000Z,1234.5
2023-09-05T08:30:00.000Z,1397.75
2023-09-05T08:45:00.000Z,1696.75
2023-09-05T09:00:00.000Z,1839.0
2023-09-05T09:15:00.000Z,1631.0
2023-09-05T09:30:00.000Z,1315.5
2023-09-05T09:45:00.000Z,1409.5
2023-09-05T10:00:00.000Z,1364.25
2023-09-05T10:15:00.000Z,1338.5
2023-09-05T10:30:00.000Z,1274.5
2023-09-05T10:45:00.000Z,1111.0
2023-09-05T11:00:00.000Z,1417.25
2023-09-05T11:15:00.000Z,1504.5
2023-09-05T11:30:00.000Z,1335.25
2023-09-05T11:45:00.000Z,1279.25
2023-09-05T12:00:00.000Z,1202.25
2023-09-05T12:15:00.000Z,1269.5
2023-09-05T12:30:00.000Z,1321.0
2023-09-05T12:45:00.000Z,1319.5
2023-09-05T13:00:00.000Z,1375.75
2023-09-05T13:15:00.000Z,1305.5
2023-09-05T13:30:00.000Z,1222.0
2023-09-05T13:45:00.000Z,1179.0
2023-09-05T14:00:00.000Z,1074.75
2023-09-05T14:15:00.000Z,1058.75
2023-09-05T14:30:00.000Z,1030.5
2023-09-05T14:45:00.000Z,989.0
2023-09-05T15:00:00.000Z,946.0
2023-09-05T15:15:00.000Z,954.0
2023-09-05T15:30:00.000Z,1142.5
2023-09-05T15:45:00.000Z,1294.0
2023-09-05T16:00:00.000Z,1449.5
2023-09-05T16:15:00.000Z,1059.75
2023-09-05T16:30:00.000Z,801.5
2023-09-05T16:45:00.000Z,793.5
2023-09-05T17:00:00.000Z,798.25
2023-09-05T17:15:00.000Z,671.75
2023-09-05T17:30:00.000Z,592.25
2023-09-05T17:45:00.000Z,605.25
2023-09-05T18:00:00.000Z,598.75
2023-09-05T18:15:00.000Z,547.0
2023-09-05T18:30:00.000Z,552.0
2023-09-05T18:45:00.000Z,466.5
2023-09-05T19:00:00.000Z,389.25
2023-09-05T19:15:00.000Z,357.5
2023-09-05T19:30:00.000Z,358.0
2023-09-05T19:45:00.000Z,338.0
2023-09-05T20:00:00.000Z,348.5
2023-09-05T20:15:00.000Z,328.5
2023-09-05T20:30:00.000Z,354.5
2023-09-05T20:45:00.000Z,326.5
2023-09-05T21:00:00.000Z,351.25
2023-09-05T21:15:00.000Z,331.0
2023-09-05T21:30:00.000Z,353.75
2023-09-05T21:45:00.000Z,324.75
2023-09-05T22:00:00.000Z,349.75
2023-09-05T22:15:00.000Z,329.75
2023-09-05T22:30:00.000Z,350.75
2023-09-05T22:45:00.000Z,326.25
2023-09-05T23:00:00.000Z,355.5
2023-09-05T23:15:00.000Z,327.75
2023-09-05T23:30:00.000Z,343.75
2023-09-05T23:45:00.000Z,331.75
2023-09-06T00:00:00.000Z,351.25
2023-09-06T00:15:00.000Z,327.25
2023-09-06T00:30:00.000Z,349.5
2023-09-06T00:45:00.000Z,331.5
2023-09-06T01:00:00.000Z,351.25
2023-09-06T01:15:00.000Z,322.75
2023-09-06T01:30:00.000Z,332.25
2023-09-06T01:45:00.000Z,399.5
2023-09-06T02:00:00.000Z,539.5
2023-09-06T02:15:00.000Z,654.5
2023-09-06T02:30:00.000Z,710.5
2023-09-06T02:45:00.000Z,729.0
2023-09-06T03:00:00.000Z,890.75
2023-09-06T03:15:00.000Z,1015.25
2023-09-06T03:30:00.000Z,1091.75
2023-09-06T03:45:00.000Z,1356.5
2023-09-06T04:00:00.000Z,1603.75
2023-09-06T04:15:00.000Z,1580.75
2023-09-06T04:30:00.000Z,1773.75
2023-09-06T04:45:00.000Z,1772.5
2023-09-06T05:00:00.000Z,1392.25
2023-09-06T05:15:00.000Z,1659.0
2023-09-06T05:30:00.000Z,1703.25
2023-09-06T05:45:00.000Z,1694.75
2023-09-06T06:00:00.000Z,1791.0
2023-09-06T06:15:00.000Z,1735.0
2023-09-06T06:30:00.000Z,1781.75
2023-09-06T06:45:00.000Z,1700.5
2023-09-06T07:00:00.000Z,1875.25
2023-09-06T07:15:00.000Z,1820.5
2023-09-06T07:30:00.000Z,1852.0
2023-09-06T07:45:00.000Z,1908.75
2023-09-06T08:00:00.000Z,1706.75
2023-09-06T08:15:00.000Z,1923.5
2023-09-06T08:30:00.000Z,1678.0
2023-09-06T08:45:00.000Z,1830.75
2023-09-06T09:00:00.000Z,1596.25
2023-09-06T09:15:00.000Z,1754.0
2023-09-06T09:30:00.000Z,1796.0
2023-09-06T09:45:00.000Z,1778.0
2023-09-06T10:00:00.000Z,1685.25
2023-09-06T10:15:00.000Z,1622.25
2023-09-06T10:30:00.000Z,1431.25
2023-09-06T10:45:00.000Z,1407.0
2023-09-06T11:00:00.000Z,1478.5
2023-09-06T11:15:00.000Z,1483.0
2023-09-06T11:30:00.000Z,1528.0
2023-09-06T11:45:00.000Z,1555.25
2023-09-06T12:00:00.000Z,1727.0
2023-09-06T12:15:00.000Z,1463.25
2023-09-06T12:30:00.000Z,1385.75
2023-09-06T12:45:00.000Z,1390.0
2023-09-06T13:00:00.000Z,1552.5
2023-09-06T13:15:00.000Z,1550.25
2023-09-06T13:30:00.000Z,1567.5
2023-09-06T13:45:00.000Z,1484.25
2023-09-06T14:00:00.000Z,1475.75
2023-09-06T14:15:00.000Z,1420.75
2023-09-06T14:30:00.000Z,1350.75
2023-09-06T14:45:00.000Z,1315.0
2023-09-06T15:00:00.000Z,905.0
2023-09-06T15:15:00.000Z,905.5
2023-09-06T15:30:00.000Z,959.25
2023-09-06T15:45:00.000Z,992.25
2023-09-06T16:00:00.000Z,966.5
2023-09-06T16:15:00.000Z,899.0
2023-09-06T16:30:00.000Z,840.0
2023-09-06T16:45:00.000Z,758.5
2023-09-06T17:00:00.000Z,745.5
2023-09-06T17:15:00.000Z,642.5
2023-09-06T17:30:00.000Z,624.5
2023-09-06T17:45:00.000Z,555.5
2023-09-06T18:00:00.000Z,598.5
2023-09-06T18:15:00.000Z,559.25
2023-09-06T18:30:00.000Z,333.5
2023-09-06T18:45:00.000Z,305.5
2023-09-06T19:00:00.000Z,320.5
2023-09-06T19:15:00.000Z,339.5
2023-09-06T19:30:00.000Z,306.25
2023-09-06T19:45:00.000Z,311.5
2023-09-06T20:00:00.000Z,294.75
2023-09-06T20:15:00.000Z,295.5
2023-09-06T20:30:00.000Z,301.25
2023-09-06T20:45:00.000Z,297.75
2023-09-06T21:00:00.000Z,304.25
2023-09-06T21:15:00.000Z,281.0
2023-09-06T21:30:00.000Z,269.0
2023-09-06T21:45:00.000Z,269.5
2023-09-06T22:00:00.000Z,271.25
2023-09-06T22:15:00.000Z,272.5
2023-09-06T22:30:00.000Z,271.75
2023-09-06T22:45:00.000Z,272.5
2023-09-06T23:00:00.000Z,267.5
2023-09-06T23:15:00.000Z,274.25
2023-09-06T23:30:00.000Z,267.25
2023-09-06T23:45:00.000Z,274.25
2023-09-07T00:00:00.000Z,271.5
2023-09-07T00:15:00.000Z,278.25
2023-09-07T00:30:00.000Z,278.0
2023-09-07T00:45:00.000Z,274.75
2023-09-07T01:00:00.000Z,274.5
2023-09-07T01:15:00.000Z,275.0
2023-09-07T01:30:00.000Z,273.75
2023-09-07T01:45:00.000Z,321.5
2023-09-07T02:00:00.000Z,450.0
2023-09-07T02:15:00.000Z,627.0
2023-09-07T02:30:00.000Z,628.0
2023-09-07T02:45:00.000Z,732.5
2023-09-07T03:00:00.000Z,951.75
2023-09-07T03:15:00.000Z,1035.25
2023-09-07T03:30:00.000Z,1115.5
2023-09-07T03:45:00.000Z,1498.25
2023-09-07T04:00:00.000Z,1594.25
2023-09-07T04:15:00.000Z,1606.0
2023-09-07T04:30:00.000Z,1558.0
2023-09-07T04:45:00.000Z,1502.75
2023-09-07T05:00:00.000Z,1560.5
2023-09-07T05:15:00.000Z,1527.25
2023-09-07T05:30:00.000Z,1653.75
2023-09-07T05:45:00.000Z,1797.75
2023-09-07T06:00:00.000Z,1896.75
2023-09-07T06:15:00.000Z,2014.75
2023-09-07T06:30:00.000Z,1577.5
2023-09-07T06:45:00.000Z,1825.25
2023-09-07T07:00:00.000Z,1842.25
2023-09-07T07:15:00.000Z,1633.75
2023-09-07T07:30:00.000Z,1602.0
2023-09-07T07:45:00.000Z,1672.25
2023-09-07T08:00:00.000Z,1702.25
2023-09-07T08:15:00.000Z,1630.25
2023-09-07T08:30:00.000Z,1675.0
2023-09-07T08:45:00.000Z,1688.75
2023-09-07T09:00:00.000Z,1625.75
2023-09-07T09:15:00.000Z,1520.5
2023-09-07T09:30:00.000Z,1341.0
2023-09-07T09:45:00.000Z,1282.0
2023-09-07T10:00:00.000Z,1167.75
2023-09-07T10:15:00.000Z,1067.0
2023-09-07T10:30:00.000Z,1097.0
2023-09-07T10:45:00.000Z,1038.0
2023-09-07T11:00:00.000Z,1104.0
2023-09-07T11:15:00.000Z,1228.5
2023-09-07T11:30:00.000Z,1141.25
2023-09-07T11:45:00.000Z,1073.0
2023-09-07T12:00:00.000Z,1062.0
2023-09-07T12:15:00.000Z,1059.25
2023-09-07T12:30:00.000Z,1027.5
2023-09-07T12:45:00.000Z,1113.75
2023-09-07T13:00:00.000Z,1092.25
2023-09-07T13:15:00.000Z,1043.25
2023-09-07T13:30:00.000Z,1067.0
2023-09-07T13:45:00.000Z,1203.0
2023-09-07T14:00:00.000Z,1400.25
2023-09-07T14:15:00.000Z,1316.5
2023-09-07T14:30:00.000Z,1382.0
2023-09-07T14:45:00.000Z,1129.25
2023-09-07T15:00:00.000Z,835.75
2023-09-07T15:15:00.000Z,801.5
2023-09-07T15:30:00.000Z,891.0
2023-09-07T15:45:00.000Z,825.75
2023-09-07T16:00:00.000Z,866.25
2023-09-07T16:15:00.000Z,910.5
2023-09-07T16:30:00.000Z,758.25
2023-09-07T16:45:00.000Z,759.75
2023-09-07T17:00:00.000Z,704.5
2023-09-07T17:15:00.000Z,626.25
2023-09-07T17:30:00.000Z,608.75
2023-09-07T17:45:00.000Z,562.5
2023-09-07T18:00:00.000Z,539.0
2023-09-07T18:15:00.000Z,579.75
2023-09-07T18:30:00.000Z,471.25
2023-09-07T18:45:00.000Z,407.0
2023-09-07T19:00:00.000Z,345.5
2023-09-07T19:15:00.000Z,366.25
2023-09-07T19:30:00.000Z,348.0
2023-09-07T19:45:00.000Z,354.25
2023-09-07T20:00:00.000Z,332.0
2023-09-07T20:15:00.000Z,350.25
2023-09-07T20:30:00.000Z,326.75
2023-09-07T20:45:00.000Z,347.75
2023-09-07T21:00:00.000Z,338.5
2023-09-07T21:15:00.000Z,342.0
2023-09-07T21:30:00.000Z,344.5
2023-09-07T21:45:00.000Z,322.0
2023-09-07T22:00:00.000Z,308.75
2023-09-07T22:15:00.000Z,306.0
2023-09-07T22:30:00.000Z,307.75
2023-09-07T22:45:00.000Z,307.75
2023-09-07T23:00:00.000Z,307.0
2023-09-07T23:15:00.000Z,323.5
2023-09-07T23:30:00.000Z,309.25
2023-09-07T23:45:00.000Z,313.5
2023-09-08T00:00:00.000Z,307.75
2023-09-08T00:15:00.000Z,308.5
2023-09-08T00:30:00.000Z,314.25
2023-09-08T00:45:00.000Z,313.0
2023-09-08T01:00:00.000Z,312.25
2023-09-08T01:15:00.000Z,314.75
2023-09-08T01:30:00.000Z,320.75
2023-09-08T01:45:00.000Z,382.75
2023-09-08T02:00:00.000Z,493.5
2023-09-08T02:15:00.000Z,572.25
2023-09-08T02:30:00.000Z,643.0
2023-09-08T02:45:00.000Z,711.75
2023-09-08T03:00:00.000Z,984.75
2023-09-08T03:15:00.000Z,1215.5
2023-09-08T03:30:00.000Z,1086.75
2023-09-08T03:45:00.000Z,1504.5
2023-09-08T04:00:00.000Z,1617.0
2023-09-08T04:15:00.000Z,1805.25
2023-09-08T04:30:00.000Z,1690.5
2023-09-08T04:45:00.000Z,1688.5
2023-09-08T05:00:00.000Z,1626.5
2023-09-08T05:15:00.000Z,1861.0
2023-09-08T05:30:00.000Z,1730.75
2023-09-08T05:45:00.000Z,1671.25
2023-09-08T06:00:00.000Z,2047.5
2023-09-08T06:15:00.000Z,1839.5
2023-09-08T06:30:00.000Z,1664.0
2023-09-08T06:45:00.000Z,1715.5
2023-09-08T07:00:00.000Z,1770.25
2023-09-08T07:15:00.000Z,1683.25
2023-09-08T07:30:00.000Z,1773.5
2023-09-08T07:45:00.000Z,1871.25
2023-09-08T08:00:00.000Z,1575.25
2023-09-08T08:15:00.000Z,1806.0
2023-09-08T08:30:00.000Z,1884.0
2023-09-08T08:45:00.000Z,1867.5
2023-09-08T09:00:00.000Z,1805.25
2023-09-08T09:15:00.000Z,1739.0
2023-09-08T09:30:00.000Z,1648.25
2023-09-08T09:45:00.000Z,1486.0
2023-09-08T10:00:00.000Z,1576.25
2023-09-08T10:15:00.000Z,1545.75
2023-09-08T10:30:00.000Z,1294.25
2023-09-08T10:45:00.000Z,1225.75
2023-09-08T11:00:00.000Z,1320.75
2023-09-08T11:15:00.000Z,1326.5
2023-09-08T11:30:00.000Z,1430.0
2023-09-08T11:45:00.000Z,1404.0
2023-09-08T12:00:00.000Z,1332.0
2023-09-08T12:15:00.000Z,1364.75
2023-09-08T12:30:00.000Z,1370.75
2023-09-08T12:45:00.000Z,1287.0
2023-09-08T13:00:00.000Z,1244.75
2023-09-08T13:15:00.000Z,1136.75
2023-09-08T13:30:00.000Z,1111.0
2023-09-08T13:45:00.000Z,1067.75
2023-09-08T14:00:00.000Z,896.75
2023-09-08T14:15:00.000Z,942.75
2023-09-08T14:30:00.000Z,860.0
2023-09-08T14:45:00.000Z,828.75
2023-09-08T15:00:00.000Z,801.25
2023-09-08T15:15:00.000Z,778.0
2023-09-08T15:30:00.000Z,731.25
2023-09-08T15:45:00.000Z,808.5
2023-09-08T16:00:00.000Z,761.5
2023-09-08T16:15:00.000Z,675.5
2023-09-08T16:30:00.000Z,682.25
2023-09-08T16:45:00.000Z,599.0
2023-09-08T17:00:00.000Z,520.0
2023-09-08T17:15:00.000Z,463.75
2023-09-08T17:30:00.000Z,479.75
2023-09-08T17:45:00.000Z,520.0
2023-09-08T18:00:00.000Z,481.0
2023-09-08T18:15:00.000Z,459.25
2023-09-08T18:30:00.000Z,373.5
2023-09-08T18:45:00.000Z,319.25
2023-09-08T19:00:00.000Z,304.5
2023-09-08T19:15:00.000Z,301.75
2023-09-08T19:30:00.000Z,287.5
2023-09-08T19:45:00.000Z,291.5
2023-09-08T20:00:00.000Z,285.5
2023-09-08T20:15:00.000Z,285.25
2023-09-08T20:30:00.000Z,286.25
2023-09-08T20:45:00.000Z,289.25
2023-09-08T21:00:00.000Z,274.5
2023-09-08T21:15:00.000Z,279.0
2023-09-08T21:30:00.000Z,280.25
2023-09-08T21:45:00.000Z,274.25
2023-09-08T22:00:00.000Z,279.5
2023-09-08T22:15:00.000Z,276.25
2023-09-08T22:30:00.000Z,277.0
2023-09-08T22:45:00.000Z,283.5
2023-09-08T23:00:00.000Z,279.75
2023-09-08T23:15:00.000Z,279.5
2023-09-08T23:30:00.000Z,278.25
2023-09-08T23:45:00.000Z,273.0
2023-09-09T00:00:00.000Z,276.5
2023-09-09T00:15:00.000Z,278.75
2023-09-09T00:30:00.000Z,278.5
2023-09-09T00:45:00.000Z,284.25
2023-09-09T01:00:00.000Z,282.25
2023-09-09T01:15:00.000Z,275.5
2023-09-09T01:30:00.000Z,283.5
2023-09-09T01:45:00.000Z,279.75
2023-09-09T02:00:00.000Z,284.75
2023-09-09T02:15:00.000Z,295.0
2023-09-09T02:30:00.000Z,294.0
2023-09-09T02:45:00.000Z,309.75
2023-09-09T03:00:00.000Z,477.0
2023-09-09T03:15:00.000Z,562.25
2023-09-09T03:30:00.000Z,643.25
2023-09-09T03:45:00.000Z,616.75
2023-09-09T04:00:00.000Z,602.25
2023-09-09T04:15:00.000Z,668.5
2023-09-09T04:30:00.000Z,652.75
2023-09-09T04:45:00.000Z,632.5
2023-09-09T05:00:00.000Z,627.5
2023-09-09T05:15:00.000Z,642.75
2023-09-09T05:30:00.000Z,593.0
2023-09-09T05:45:00.000Z,610.25
2023-09-09T06:00:00.000Z,603.0
2023-09-09T06:15:00.000Z,537.25
2023-09-09T06:30:00.000Z,486.0
2023-09-09T06:45:00.000Z,490.75
2023-09-09T07:00:00.000Z,516.75
2023-09-09T07:15:00.000Z,550.0
2023-09-09T07:30:00.000Z,583.5
2023-09-09T07:45:00.000Z,574.75
2023-09-09T08:00:00.000Z,524.0
2023-09-09T08:15:00.000Z,474.75
2023-09-09T08:30:00.000Z,468.0
2023-09-09T08:45:00.000Z,477.0
2023-09-09T09:00:00.000Z,471.0
2023-09-09T09:15:00.000Z,432.25
2023-09-09T09:30:00.000Z,417.25
2023-09-09T09:45:00.000Z,233.0
2023-09-09T10:00:00.000Z,201.0
2023-09-09T10:15:00.000Z,195.5
2023-09-09T10:30:00.000Z,207.25
2023-09-09T10:45:00.000Z,194.0
2023-09-09T11:00:00.000Z,194.5
2023-09-09T11:15:00.000Z,193.25
2023-09-09T11:30:00.000Z,185.5
2023-09-09T11:45:00.000Z,186.0
2023-09-09T12:00:00.000Z,192.5
2023-09-09T12:15:00.000Z,183.25
2023-09-09T12:30:00.000Z,191.75
2023-09-09T12:45:00.000Z,182.75
2023-09-09T13:00:00.000Z,191.0
2023-09-09T13:15:00.000Z,193.75
2023-09-09T13:30:00.000Z,183.25
2023-09-09T13:45:00.000Z,189.75
2023-09-09T14:00:00.000Z,189.25
2023-09-09T14:15:00.000Z,200.25
2023-09-09T14:30:00.000Z,202.5
2023-09-09T14:45:00.000Z,191.25
2023-09-09T15:00:00.000Z,194.25
2023-09-09T15:15:00.000Z,185.75
2023-09-09T15:30:00.000Z,192.5
2023-09-09T15:45:00.000Z,199.5
2023-09-09T16:00:00.000Z,200.0
2023-09-09T16:15:00.000Z,196.75
2023-09-09T16:30:00.000Z,195.25
2023-09-09T16:45:00.000Z,206.75
2023-09-09T17:00:00.000Z,201.5
2023-09-09T17:15:00.000Z,201.5
2023-09-09T17:30:00.000Z,209.0
2023-09-09T17:45:00.000Z,210.5
2023-09-09T18:00:00.000Z,230.75
2023-09-09T18:15:00.000Z,239.5
2023-09-09T18:30:00.000Z,236.5
2023-09-09T18:45:00.000Z,238.75
2023-09-09T19:00:00.000Z,238.0
2023-09-09T19:15:00.000Z,232.75
2023-09-09T19:30:00.000Z,227.25
2023-09-09T19:45:00.000Z,226.5
2023-09-09T20:00:00.000Z,236.25
2023-09-09T20:15:00.000Z,229.5
2023-09-09T20:30:00.000Z,228.25
2023-09-09T20:45:00.000Z,229.5
2023-09-09T21:00:00.000Z,237.0
2023-09-09T21:15:00.000Z,231.75
2023-09-09T21:30:00.000Z,234.5
2023-09-09T21:45:00.000Z,238.0
2023-09-09T22:00:00.000Z,245.25
2023-09-09T22:15:00.000Z,239.25
2023-09-09T22:30:00.000Z,238.0
2023-09-09T22:45:00.000Z,242.5
2023-09-09T23:00:00.000Z,239.75
2023-09-09T23:15:00.000Z,238.5
2023-09-09T23:30:00.000Z,239.25
2023-09-09T23:45:00.000Z,245.25
2023-09-10T00:00:00.000Z,237.75
2023-09-10T00:15:00.000Z,250.0
2023-09-10T00:30:00.000Z,238.75
2023-09-10T00:45:00.000Z,234.0
2023-09-10T01:00:00.000Z,237.25
2023-09-10T01:15:00.000Z,239.25
2023-09-10T01:30:00.000Z,240.5
2023-09-10T01:45:00.000Z,249.75
2023-09-10T02:00:00.000Z,244.25
2023-09-10T02:15:00.000Z,243.0
2023-09-10T02:30:00.000Z,247.25
2023-09-10T02:45:00.000Z,245.25
2023-09-10T03:00:00.000Z,254.0
2023-09-10T03:15:00.000Z,251.25
2023-09-10T03:30:00.000Z,241.75
2023-09-10T03:45:00.000Z,243.5
2023-09-10T04:00:00.000Z,246.75
2023-09-10T04:15:00.000Z,255.0
2023-09-10T04:30:00.000Z,258.5
2023-09-10T04:45:00.000Z,244.0
2023-09-10T05:00:00.000Z,235.25
2023-09-10T05:15:00.000Z,233.0
2023-09-10T05:30:00.000Z,224.0
2023-09-10T05:45:00.000Z,236.75
2023-09-10T06:00:00.000Z,219.5
2023-09-10T06:15:00.000Z,223.5
2023-09-10T06:30:00.000Z,211.25
2023-09-10T06:45:00.000Z,211.0
2023-09-10T07:00:00.000Z,208.75
2023-09-10T07:15:00.000Z,213.0
2023-09-10T07:30:00.000Z,213.0
2023-09-10T07:45:00.000Z,207.0
2023-09-10T08:00:00.000Z,200.25
2023-09-10T08:15:00.000Z,205.25
2023-09-10T08:30:00.000Z,207.75
2023-09-10T08:45:00.000Z,199.5
2023-09-10T09:00:00.000Z,199.0
2023-09-10T09:15:00.000Z,196.5
2023-09-10T09:30:00.000Z,195.0
2023-09-10T09:45:00.000Z,195.0
2023-09-10T10:00:00.000Z,196.25
2023-09-10T10:15:00.000Z,194.0
2023-09-10T10:30:00.000Z,191.25
2023-09-10T10:45:00.000Z,190.5
2023-09-10T11:00:00.000Z,185.75
2023-09-10T11:15:00.000Z,193.5
2023-09-10T11:30:00.000Z,191.0
2023-09-10T11:45:00.000Z,192.75
2023-09-10T12:00:00.000Z,189.75
2023-09-10T12:15:00.000Z,185.75
2023-09-10T12:30:00.000Z,181.5
2023-09-10T12:45:00.000Z,181.75
2023-09-10T13:00:00.000Z,183.0
2023-09-10T13:15:00.000Z,195.25
2023-09-10T13:30:00.000Z,179.5
2023-09-10T13:45:00.000Z,178.75
2023-09-10T14:00:00.000Z,179.25
2023-09-10T14:15:00.000Z,181.25
2023-09-10T14:30:00.000Z,176.0
2023-09-10T14:45:00.000Z,174.25
2023-09-10T15:00:00.000Z,182.0
2023-09-10T15:15:00.000Z,194.0
2023-09-10T15:30:00.000Z,190.0
2023-09-10T15:45:00.000Z,182.75
2023-09-10T16:00:00.000Z,185.25
2023-09-10T16:15:00.000Z,181.0
2023-09-10T16:30:00.000Z,184.5
2023-09-10T16:45:00.000Z,185.5
2023-09-10T17:00:00.000Z,191.0
2023-09-10T17:15:00.000Z,202.75
2023-09-10T17:30:00.000Z,199.25
2023-09-10T17:45:00.000Z,205.75
2023-09-10T18:00:00.000Z,209.5
2023-09-10T18:15:00.000Z,224.25
2023-09-10T18:30:00.000Z,228.25
2023-09-10T18:45:00.000Z,224.5
2023-09-10T19:00:00.000Z,221.75
2023-09-10T19:15:00.000Z,225.25
2023-09-10T19:30:00.000Z,222.0
2023-09-10T19:45:00.000Z,222.5
2023-09-10T20:00:00.000Z,233.75
2023-09-10T20:15:00.000Z,221.5
2023-09-10T20:30:00.000Z,222.25
2023-09-10T20:45:00.000Z,222.5
2023-09-10T21:00:00.000Z,222.0
2023-09-10T21:15:00.000Z,221.25
2023-09-10T21:30:00.000Z,222.25
2023-09-10T21:45:00.000Z,229.25
2023-09-10T22:00:00.000Z,225.5
2023-09-10T22:15:00.000Z,224.75
2023-09-10T22:30:00.000Z,226.75
2023-09-10T22:45:00.000Z,226.5
2023-09-10T23:00:00.000Z,226.5
2023-09-10T23:15:00.000Z,228.0
2023-09-10T23:30:00.000Z,231.5
2023-09-10T23:45:00.000Z,235.25
2023-09-11T00:00:00.000Z,231.0
2023-09-11T00:15:00.000Z,227.5
2023-09-11T00:30:00.000Z,226.25
2023-09-11T00:45:00.000Z,226.75
2023-09-11T01:00:00.000Z,234.5
2023-09-11T01:15:00.000Z,225.0
2023-09-11T01:30:00.000Z,229.75
2023-09-11T01:45:00.000Z,298.0
2023-09-11T02:00:00.000Z,431.0
2023-09-11T02:15:00.000Z,548.75
2023-09-11T02:30:00.000Z,639.25
2023-09-11T02:45:00.000Z,684.0
2023-09-11T03:00:00.000Z,887.5
2023-09-11T03:15:00.000Z,1068.5
2023-09-11T03:30:00.000Z,1148.0
2023-09-11T03:45:00.000Z,1298.25
2023-09-11T04:00:00.000Z,1258.0
2023-09-11T04:15:00.000Z,1451.75
2023-09-11T04:30:00.000Z,1440.0
2023-09-11T04:45:00.000Z,1454.75
2023-09-11T05:00:00.000Z,1592.5
2023-09-11T05:15:00.000Z,1875.75
2023-09-11T05:30:00.000Z,1867.0
2023-09-11T05:45:00.000Z,1882.25
2023-09-11T06:00:00.000Z,1885.0
2023-09-11T06:15:00.000Z,1948.0
2023-09-11T06:30:00.000Z,1863.25
2023-09-11T06:45:00.000Z,1905.5
2023-09-11T07:00:00.000Z,1862.5
2023-09-11T07:15:00.000Z,1887.0
2023-09-11T07:30:00.000Z,1948.25
2023-09-11T07:45:00.000Z,1627.75
2023-09-11T08:00:00.000Z,1843.25
2023-09-11T08:15:00.000Z,1841.5
2023-09-11T08:30:00.000Z,1823.25
2023-09-11T08:45:00.000Z,1927.75
2023-09-11T09:00:00.000Z,1847.5
2023-09-11T09:15:00.000Z,1817.25
2023-09-11T09:30:00.000Z,1727.5
2023-09-11T09:45:00.000Z,1706.5
2023-09-11T10:00:00.000Z,1674.5
2023-09-11T10:15:00.000Z,1679.25
2023-09-11T10:30:00.000Z,1587.5
2023-09-11T10:45:00.000Z,1543.5
2023-09-11T11:00:00.000Z,1577.75
2023-09-11T11:15:00.000Z,1632.75
2023-09-11T11:30:00.000Z,1586.5
