Journ�e du 01/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
14:15,41550,41250,42409
14:30,41500,41200,41987
14:45,40850,40550,41611
15:00,40200,39900,41541
15:15,39950,39650,41125
15:30,39700,39400,40706
15:45,39350,39050,40632
16:00,39000,38700,40277
16:15,38750,38500,38694
16:30,38500,38300,38368
16:45,38650,38450,38198
17:00,38800,38600,38698
17:15,38650,38450,38035
17:30,38500,38300,38651
17:45,39000,38800,39064
18:00,39500,39300,38968
18:15,39750,39550,39429
18:30,40000,39800,39896
18:45,40800,40600,40201
19:00,41600,41400,40989
19:15,41700,41500,41265
19:30,41800,41600,41413
19:45,41850,41650,41775
20:00,41900,41700,41731
20:15,41550,41350,41622
20:30,41200,41000,41395
20:45,41050,40850,41025
21:00,40900,40700,41120
21:15,40850,40700,41157
21:30,40800,40700,40977
21:45,40850,40750,41210
22:00,40900,40800,41425
22:15,42000,41900,41802
22:30,43100,43000,42882
22:45,44250,44150,44676
23:00,45400,45300,43983
23:15,44950,44850,44109
23:30,44500,44400,43571
23:45,43950,43500,43448
,,,
,,,
Journ�e du 19/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,43400,42300,42260
00:15,42100,41150,41516
00:30,40800,40000,39989
00:45,39550,39050,38457
01:00,38300,38100,38131
01:15,38700,38300,38017
01:30,39100,38500,37484
01:45,38350,38150,37261
02:00,37600,37800,36941
02:15,37100,36900,36936
02:30,36600,36000,35997
02:45,35800,35450,35392
03:00,35000,34900,34882
03:15,34750,34500,34639
03:30,34500,34100,34065
03:45,34250,33750,33700
04:00,34000,33400,33690
04:15,34100,33400,33627
04:30,34200,33400,33573
04:45,34550,34050,34147
05:00,34900,34700,34657
05:15,35600,35250,35328
05:30,36300,35800,35778
05:45,36900,36400,36519
06:00,37500,37000,36879
06:15,38150,37650,37683
06:30,38800,38300,38306
06:45,39750,39100,39019
07:00,40700,39900,40086
07:15,41700,41100,41076
07:30,42700,42300,42282
07:45,43750,43250,43275
08:00,44800,44200,44344
08:15,45650,45300,45629
08:30,46500,46400,46315
08:45,47300,47150,47175
09:00,48100,47900,47850
09:15,48700,48500,48674
09:30,49300,49100,49138
09:45,49750,49500,49462
10:00,50200,49900,49879
10:15,50550,50400,50403
10:30,50900,50900,50872
10:45,51200,51050,50841
11:00,51500,51200,51176
11:15,51750,51450,51548
11:30,52000,51700,51675
11:45,52450,52450,51904
12:00,52900,53200,52606
12:15,52800,52750,52802
12:30,52700,52300,53174
12:45,53350,53300,53886
13:00,54000,54300,53405
13:15,53350,53500,53441
13:30,52700,52700,52743
13:45,52700,52950,53080
14:00,52700,53200,53110
14:15,52500,53050,53526
14:30,52300,52900,52871
14:45,52000,52450,52585
15:00,51700,52000,52444
15:15,51400,51700,51962
15:30,51100,51400,51435
15:45,50650,50950,51032
16:00,50200,50500,50831
16:15,50050,50300,50180
16:30,49900,50100,49643
16:45,49600,49800,49792
17:00,49300,49500,49724
17:15,49000,49200,49208
17:30,48700,48900,49157
17:45,48950,49150,48915
18:00,49200,49400,49441
18:15,49550,49750,49153
18:30,49900,50100,49439
18:45,50400,50600,49823
19:00,50900,51100,50216
19:15,50500,50650,49995
19:30,50100,50200,49873
19:45,49600,49700,49751
20:00,49100,49200,49250
20:15,48300,48400,48563
20:30,47500,47600,47945
20:45,46650,46750,47009
21:00,45800,45900,46611
21:15,45450,45550,46194
21:30,45100,45200,46165
21:45,45400,45500,45989
22:00,45700,45800,46120
22:15,46350,46400,46629
22:30,47000,47000,47579
22:45,48250,48250,48771
23:00,49500,49500,48230
23:15,48700,48700,48145
23:30,47900,47900,47427
23:45,46750,46750,47109
,,,
,,,
Journ�e du 20/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45600,45800,45768
00:15,44250,44500,45239
00:30,42900,43200,43193
00:45,41650,42300,41861
01:00,40400,41400,41418
01:15,40500,41550,41332
01:30,40600,41700,40948
01:45,40400,41250,40403
02:00,40200,40800,40032
02:15,39500,40100,40211
02:30,38800,39400,39424
02:45,38150,38750,38679
03:00,37500,38100,38078
03:15,37200,37750,37825
03:30,36900,37400,37377
03:45,36600,37050,37010
04:00,36300,36700,36690
04:15,36350,36550,36750
04:30,36400,36400,36642
04:45,36700,36650,36805
05:00,37000,36900,36948
05:15,37500,37500,37897
05:30,38000,38100,38060
05:45,38450,38450,38394
06:00,38900,38800,38822
06:15,39450,39500,39592
06:30,40000,40200,40087
06:45,40900,41100,41067
07:00,41800,42000,41974
07:15,42700,42950,42997
07:30,43600,43900,43924
07:45,44850,44850,44947
08:00,46100,45800,45833
08:15,46800,46850,46983
08:30,47500,47900,47941
08:45,48300,48500,48832
09:00,49100,49100,49004
09:15,49700,49750,49815
09:30,50300,50400,50371
09:45,50750,50700,50612
10:00,51200,51000,50953
10:15,51600,51300,51600
10:30,52000,51600,51634
10:45,52350,51800,51794
11:00,52700,52000,51965
11:15,52900,52200,52344
11:30,53100,52400,52391
11:45,53600,53150,52920
12:00,54100,53900,53618
12:15,53950,53650,53646
12:30,53800,53400,53899
12:45,54450,54300,54743
13:00,55100,55200,53976
13:15,54350,54400,53842
13:30,53600,53600,53646
13:45,53600,53600,53573
14:00,53600,53600,53583
14:15,53550,53550,53643
14:30,53500,53500,53305
14:45,53100,53100,52921
15:00,52700,52700,52919
15:15,52400,52400,52592
15:30,52100,52100,52189
15:45,51800,51800,51853
16:00,51500,51500,51655
16:15,51200,51200,51268
16:30,50900,50900,51218
16:45,50550,50550,50891
17:00,50200,50200,50691
17:15,49850,49850,50338
17:30,49500,49500,49972
17:45,49600,49600,50113
18:00,49700,49700,50279
18:15,50050,50050,50323
18:30,50400,50400,50385
18:45,50850,50850,50766
19:00,51300,51300,50886
19:15,50700,50750,50261
19:30,50100,50200,50324
19:45,49400,49600,49984
20:00,48700,49000,49519
20:15,47900,48250,48596
20:30,47100,47500,47904
20:45,46450,46950,47060
21:00,45800,46400,46628
21:15,45550,46200,46429
21:30,45300,46000,46047
21:45,45550,46200,46023
22:00,45800,46400,46421
22:15,46550,47050,46836
22:30,47300,47700,47818
22:45,48500,48850,49579
23:00,49700,50000,48527
23:15,48700,48900,48508
23:30,47700,47800,47795
23:45,46750,46800,47531
,,,
,,,
Journ�e du 21/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45800,46200,46220
00:15,44450,45100,45806
00:30,43100,44000,43980
00:45,42200,42900,42217
01:00,41300,41800,41515
01:15,41150,41950,41702
01:30,41000,42100,41279
01:45,40800,41650,41339
02:00,40600,41200,40657
02:15,39800,40500,40783
02:30,39000,39800,39797
02:45,38350,39250,39409
03:00,37700,38700,38729
03:15,37400,38350,38388
03:30,37100,38000,38025
03:45,36950,37700,37688
04:00,36800,37400,37434
04:15,36650,37300,37382
04:30,36500,37200,37570
04:45,36800,37500,37670
05:00,37100,37800,37847
05:15,37650,38400,38659
05:30,38200,39000,39038
05:45,38600,39250,39187
06:00,39000,39500,39555
06:15,39600,40250,40505
06:30,40200,41000,40843
06:45,41000,41750,41579
07:00,41800,42500,42670
07:15,42650,43250,43367
07:30,43500,44000,44012
07:45,44500,45200,45135
08:00,45500,46400,46378
08:15,46400,47200,47309
08:30,47300,48000,47983
08:45,48000,48850,48876
09:00,48700,49700,49755
09:15,49350,50300,50134
09:30,50000,50900,50790
09:45,50450,51200,51222
10:00,50900,51500,51492
10:15,51150,51850,51927
10:30,51400,52200,52174
10:45,51750,52750,52820
11:00,52100,53300,53255
11:15,52400,53350,53210
11:30,52700,53400,53445
11:45,53200,53850,53463
12:00,53700,54300,53989
12:15,53450,54050,54089
12:30,53200,53800,54465
12:45,53900,54650,55102
13:00,54600,55500,54506
13:15,53800,54700,54009
13:30,53000,53900,53878
13:45,53050,53850,53936
14:00,53100,53800,53834
14:15,53100,54000,54126
14:30,53100,54200,53579
14:45,52550,53800,53614
15:00,52000,53400,53118
15:15,51750,52950,52828
15:30,51500,52500,52423
15:45,51300,52300,52201
16:00,51100,52100,52052
16:15,50800,51750,51832
16:30,50500,51400,51221
16:45,50300,51200,51099
17:00,50100,51000,50867
17:15,49500,50400,50441
17:30,48900,49800,50632
17:45,49200,50100,50727
18:00,49500,50400,51028
18:15,49850,50700,50785
18:30,50200,51000,50840
18:45,50550,51350,51103
19:00,50900,51700,51461
19:15,50300,51150,51034
19:30,49700,50600,50915
19:45,49200,50200,50599
20:00,48700,49800,49786
20:15,47800,48950,49191
20:30,46900,48100,48253
20:45,46250,47550,47705
21:00,45600,47000,46930
21:15,45450,46900,47034
21:30,45300,46800,46782
21:45,45550,46950,46895
22:00,45800,47100,46981
22:15,46450,47650,47558
22:30,47100,48200,48226
22:45,48400,49400,49735
23:00,49700,50600,49048
23:15,48800,49600,48673
23:30,47900,48600,47987
23:45,47300,47650,47790
,,,
,,,
Journ�e du 22/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,46700,46700,46671
00:15,45400,45450,45708
00:30,44100,44200,44206
00:45,43200,43150,42408
01:00,42300,42100,41905
01:15,42450,42200,42040
01:30,42600,42300,41436
01:45,42150,42050,41330
02:00,41700,41800,40939
02:15,40950,41050,41389
02:30,40200,40300,40283
02:45,39550,39600,39499
03:00,38900,38900,38946
03:15,38550,38600,38860
03:30,38200,38300,38275
03:45,37850,38000,37957
04:00,37500,37700,37831
04:15,37350,37550,37825
04:30,37200,37400,37686
04:45,37450,37550,37452
05:00,37700,37700,37786
05:15,38250,38400,38504
05:30,38800,39100,39010
05:45,39150,39550,39456
06:00,39500,40000,39862
06:15,40200,40600,40515
06:30,40900,41200,41147
06:45,41800,41950,41801
07:00,42700,42700,42624
07:15,43600,43750,43565
07:30,44500,44800,44749
07:45,45450,45650,45338
08:00,46400,46500,46438
08:15,47450,47450,47543
08:30,48500,48400,48334
08:45,49100,49050,48752
09:00,49700,49700,49709
09:15,50300,50350,50398
09:30,50900,51000,50833
09:45,51200,51300,51156
10:00,51500,51600,51652
10:15,51800,52000,51967
10:30,52100,52400,52355
10:45,52250,52800,52848
11:00,52400,53200,52971
11:15,52600,53250,53065
11:30,52800,53300,53255
11:45,53550,53900,53750
12:00,54300,54500,54367
12:15,54050,54250,54314
12:30,53800,54000,54353
12:45,54650,54900,55186
13:00,55500,55800,54724
13:15,54700,54900,54500
13:30,53900,54000,54307
13:45,53900,54050,54091
14:00,53900,54100,54085
14:15,54050,54200,54113
14:30,54200,54300,53790
14:45,53700,53800,53506
15:00,53200,53300,53214
15:15,52800,52850,52915
15:30,52400,52400,52443
15:45,52100,52100,52365
16:00,51800,51800,51945
16:15,51600,51550,51723
16:30,51400,51300,51624
16:45,51100,51000,51378
17:00,50800,50700,51115
17:15,50400,50250,51091
17:30,50000,49800,50696
17:45,50200,50000,50801
18:00,50400,50200,51176
18:15,50500,50300,51103
18:30,50600,50400,51165
18:45,50900,50700,51615
19:00,51200,51000,51653
19:15,50950,50800,51390
19:30,50700,50600,51018
19:45,50250,50150,50834
20:00,49800,49700,50370
20:15,49000,48900,49688
20:30,48200,48100,48490
20:45,47600,47500,47890
21:00,47000,46900,47135
21:15,46850,46750,47095
21:30,46700,46600,46887
21:45,46550,46450,46781
22:00,46400,46300,47019
22:15,47350,47300,47315
22:30,48300,48300,48088
22:45,49300,49300,49705
23:00,50300,50300,48997
23:15,49600,49600,48885
23:30,48900,48900,47808
23:45,47850,47850,47724
,,,
,,,
Journ�e du 23/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,46800,46800,46707
00:15,45450,45400,46014
00:30,44100,44000,44096
00:45,42950,43200,42453
01:00,41800,42400,42040
01:15,41950,42400,41970
01:30,42100,42400,41521
01:45,41850,42000,41286
02:00,41600,41600,40890
02:15,41000,40900,41249
02:30,40400,40200,40158
02:45,39650,39550,39501
03:00,38900,38900,38893
03:15,38550,38600,38600
03:30,38200,38300,38264
03:45,38000,37900,37742
04:00,37800,37500,37540
04:15,37650,37300,37504
04:30,37500,37100,37196
04:45,37800,37450,37603
05:00,38100,37800,37818
05:15,38700,38300,38524
05:30,39300,38800,38782
05:45,39600,39500,39250
06:00,39900,40200,40185
06:15,40600,40550,40799
06:30,41300,40900,40925
06:45,42200,41750,41602
07:00,43100,42600,42577
07:15,44100,43400,43656
07:30,45100,44200,44247
07:45,46000,45200,44908
08:00,46900,46200,46202
08:15,47850,47100,47287
08:30,48800,48000,47956
08:45,49500,48700,48507
09:00,50200,49400,49445
09:15,50850,49900,50163
09:30,51500,50400,50362
09:45,51900,50750,50773
10:00,52300,51100,51114
10:15,52700,51250,51549
10:30,53100,51400,51449
10:45,53250,51800,52238
11:00,53400,52200,52246
11:15,53550,52350,52396
11:30,53700,52500,52733
11:45,54250,53250,53142
12:00,54800,54000,53683
12:15,54600,53700,53653
12:30,54400,53400,54110
12:45,54950,54200,54575
13:00,55500,55000,54412
13:15,54500,54250,53836
13:30,53500,53500,53538
13:45,53400,53400,53451
14:00,53300,53300,53343
14:15,53400,53400,53054
14:30,53500,53500,52566
14:45,53000,53000,52667
15:00,52500,52500,51931
15:15,52100,52050,51981
15:30,51700,51600,51457
15:45,51300,51200,51180
16:00,50900,50800,51193
16:15,50600,50500,50518
16:30,50300,50200,50485
16:45,49950,49850,50027
17:00,49600,49500,49948
17:15,49350,49250,49551
17:30,49100,49000,49482
17:45,49050,48950,49591
18:00,49000,48900,49584
18:15,49050,49000,49231
18:30,49100,49100,49723
18:45,49250,49250,49777
19:00,49400,49400,49615
19:15,49100,49100,49355
19:30,48800,48800,48879
19:45,48350,48350,48522
20:00,47900,47900,47903
20:15,47150,47150,47263
20:30,46400,46400,46314
20:45,45850,45850,45616
21:00,45300,45300,45386
21:15,45200,45200,45347
21:30,45100,45100,45069
21:45,45050,45050,45203
22:00,45000,45000,45508
22:15,45800,45800,45919
22:30,46600,46600,46804
22:45,47850,47850,48316
23:00,49100,49100,47475
23:15,48700,48650,47560
23:30,48300,48200,46819
23:45,47000,46950,46758
,,,
,,,
Journ�e du 24/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45700,46700,45254
00:15,44350,44800,44495
00:30,43000,42900,42921
00:45,41750,41900,41479
01:00,40500,40900,40853
01:15,40700,41050,40703
01:30,40900,41200,40020
01:45,40300,40850,40075
02:00,39700,40500,39687
02:15,38800,39600,39449
02:30,37900,38700,38698
02:45,37150,37900,37835
03:00,36400,37100,37125
03:15,36050,36700,36650
03:30,35700,36300,36297
03:45,35400,35850,36076
04:00,35100,35400,35335
04:15,34900,35100,35511
04:30,34700,34800,35318
04:45,34600,34950,35137
05:00,34500,35100,35061
05:15,34800,35300,35425
05:30,35100,35500,35461
05:45,35250,35400,35604
06:00,35400,35300,35335
06:15,35350,35400,35655
06:30,35300,35500,35477
06:45,35550,35800,35507
07:00,35800,36100,36136
07:15,36350,36400,36385
07:30,36900,36700,36734
07:45,37550,37300,37240
08:00,38200,37900,37890
08:15,38900,38550,38405
08:30,39600,39200,39212
08:45,40350,39850,39589
09:00,41100,40500,40683
09:15,41850,41250,41580
09:30,42600,42000,41970
09:45,43100,42500,42541
10:00,43600,43000,43144
10:15,43900,43300,43382
10:30,44200,43600,43486
10:45,44550,43950,43914
11:00,44900,44300,44333
11:15,45200,44700,44617
11:30,45500,45100,45143
11:45,46050,45950,45080
12:00,46600,46800,46075
12:15,46350,46500,46493
12:30,46100,46200,46973
12:45,47000,47000,47605
13:00,47900,47800,47022
13:15,46750,46750,46497
13:30,45600,45700,45735
13:45,45200,45350,44772
14:00,44800,45000,45016
14:15,44950,44900,44987
14:30,45100,44800,44526
14:45,44450,44200,43795
15:00,43800,43600,43698
15:15,43500,43300,44003
15:30,43200,43000,43291
15:45,43050,42900,42886
16:00,42900,42800,42871
16:15,42600,42550,42389
16:30,42300,42300,41975
16:45,42050,42050,42313
17:00,41800,41800,42252
17:15,41700,41750,42277
17:30,41600,41700,42409
17:45,42000,42100,42664
18:00,42400,42500,43067
18:15,42350,42400,43008
18:30,42300,42300,43223
18:45,42650,42650,43812
19:00,43000,43000,44186
19:15,42800,42800,43698
19:30,42600,42600,43590
19:45,42400,42350,43433
20:00,42200,42100,42935
20:15,41700,41600,42401
20:30,41200,41100,41953
20:45,40850,40700,41548
21:00,40500,40300,41361
21:15,40550,40350,41161
21:30,40600,40400,41018
21:45,40800,40550,41421
22:00,41000,40700,41477
22:15,41700,41400,42301
22:30,42400,42100,43338
22:45,43600,43250,44842
23:00,44800,44400,44131
23:15,44400,44150,44153
23:30,44000,43900,43480
23:45,43250,43100,43493
,,,
,,,
Journ�e du 25/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,42500,42200,42165
00:15,41350,41100,41653
00:30,40200,40000,39987
00:45,39000,39100,38747
01:00,37800,38200,38183
01:15,38000,38400,38307
01:30,38200,38600,38004
01:45,37750,38450,37832
02:00,37300,38300,37263
02:15,36450,37500,37523
02:30,35600,36700,36609
02:45,34950,36000,35805
03:00,34300,35300,35272
03:15,33850,34800,34701
03:30,33400,34300,34282
03:45,33100,33950,34213
04:00,32800,33600,33643
04:15,32650,33450,33443
04:30,32500,33300,33267
04:45,32450,33200,32988
05:00,32400,33100,32994
05:15,32300,33200,33232
05:30,32200,33300,33321
05:45,32100,33100,33176
06:00,32000,32900,32787
06:15,31650,32750,32802
06:30,31300,32600,32631
06:45,31450,32500,32516
07:00,31600,32400,32710
07:15,31900,32650,33267
07:30,32200,32900,33354
07:45,32700,33400,33685
08:00,33200,33900,34220
08:15,33900,34600,34845
08:30,34600,35300,35312
08:45,35200,35900,35941
09:00,35800,36500,36850
09:15,36500,37200,37672
09:30,37200,37900,38101
09:45,37800,38500,38489
10:00,38400,39100,39137
10:15,38800,39500,39860
10:30,39200,39900,40454
10:45,39700,40550,40551
11:00,40200,41200,41181
11:15,40650,41500,41361
11:30,41100,41800,41746
11:45,41850,42800,41996
12:00,42600,43800,43000
12:15,42600,43650,43510
12:30,42600,43500,43937
12:45,43300,44200,44673
13:00,44000,44900,44194
13:15,42800,43600,43546
13:30,41600,42300,42441
13:45,41150,41850,41743
14:00,40700,41400,41643
14:15,40850,41500,41774
14:30,41000,41600,40962
14:45,40350,40950,40726
15:00,39700,40300,40551
15:15,39450,40050,40214
15:30,39200,39800,39971
15:45,38850,39400,39741
16:00,38500,39000,39112
16:15,38350,38850,38809
16:30,38200,38700,38846
16:45,38000,38500,38711
17:00,37800,38300,38557
17:15,37750,38250,38687
17:30,37700,38200,38664
17:45,38050,38600,38934
18:00,38400,39000,39538
18:15,38650,39300,39706
18:30,38900,39600,40012
18:45,39450,40200,40157
19:00,40000,40800,40808
19:15,40300,41150,41348
19:30,40600,41500,41985
19:45,40600,41550,41693
20:00,40600,41600,41620
20:15,40250,41200,41670
20:30,39900,40800,40984
20:45,39700,40550,41118
21:00,39500,40300,40962
21:15,39600,40350,41074
21:30,39700,40400,40990
21:45,40050,40700,41585
22:00,40400,41000,41743
22:15,41100,41650,42222
22:30,41800,42300,43243
22:45,43000,43450,44742
23:00,44200,44600,44332
23:15,43650,44000,43955
23:30,43100,43400,43443
23:45,42450,42700,43390
,,,
,,,
Journ�e du 26/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,41800,42300,42252
00:15,40500,41200,41760
00:30,39200,40100,40116
00:45,38200,39100,38629
01:00,37200,38100,38109
01:15,37300,38350,38315
01:30,37400,38600,37689
01:45,37350,38350,37641
02:00,37300,38100,37264
02:15,36500,37250,37180
02:30,35700,36400,36403
02:45,35200,35800,35662
03:00,34700,35200,35138
03:15,34450,34850,34896
03:30,34200,34500,34451
03:45,34050,34200,34261
04:00,33900,33900,34110
04:15,33900,34050,34078
04:30,33900,34200,34254
04:45,34450,34600,34304
05:00,35000,35000,34948
05:15,35650,35500,35553
05:30,36300,36000,36025
05:45,36800,36600,36781
06:00,37300,37200,37203
06:15,37900,37850,37850
06:30,38500,38500,38391
06:45,39350,39250,38979
07:00,40200,40000,40014
07:15,41100,40950,41133
07:30,42000,41900,41913
07:45,43050,42750,42500
08:00,44100,43600,43583
08:15,45100,44600,44665
08:30,46100,45600,45586
08:45,46900,46300,46115
09:00,47700,47000,47022
09:15,48300,47500,47810
09:30,48900,48000,48075
09:45,49450,48300,48459
10:00,50000,48600,48603
10:15,50350,49050,49262
10:30,50700,49500,49538
10:45,50900,49900,49977
11:00,51100,50300,50285
11:15,51450,50550,50544
11:30,51800,50800,50807
11:45,52300,51350,50801
12:00,52800,51900,51787
12:15,52500,51550,51490
12:30,52200,51200,51706
12:45,52900,51800,51876
13:00,53600,52400,51261
13:15,52700,51900,51285
13:30,51800,51400,50763
13:45,51650,51000,50432
14:00,51500,50600,50756
14:15,51800,50700,50761
14:30,52100,50800,50352
14:45,51400,50150,49810
15:00,50700,49500,49378
15:15,50450,49250,49341
15:30,50200,49000,48368
15:45,49900,48750,48526
16:00,49600,48500,48333
16:15,49350,48250,48139
16:30,49100,48000,47787
16:45,48550,47500,47495
17:00,48000,47000,47109
17:15,47900,46900,46806
17:30,47800,46800,46823
17:45,47800,46900,47041
18:00,47800,47000,47384
18:15,48100,47400,47302
18:30,48400,47800,47398
18:45,48700,48200,48240
19:00,49000,48600,48526
19:15,48600,48200,48746
19:30,48200,47800,48827
19:45,47750,47300,48450
20:00,47300,46800,48238
20:15,46400,45900,47188
20:30,45500,45000,46333
20:45,44900,44350,45770
21:00,44300,43700,45373
21:15,44150,43550,45212
21:30,44000,43400,45246
21:45,44000,43350,45411
22:00,44000,43300,45426
22:15,44650,43950,45829
22:30,45300,44600,46509
22:45,46600,45850,48064
23:00,47900,47100,47506
23:15,47350,46700,47282
23:30,46800,46300,46295
23:45,45800,45450,46354
,,,
,,,
Journ�e du 27/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,44800,45000,45005
00:15,43550,43950,44496
00:30,42300,42900,42912
00:45,41150,41800,41278
01:00,40000,40700,40655
01:15,40050,40950,40681
01:30,40100,41200,40454
01:45,40000,40900,40240
02:00,39900,40600,39787
02:15,39050,39850,39979
02:30,38200,39100,39064
02:45,37700,38400,38486
03:00,37200,37700,37673
03:15,36900,37400,37502
03:30,36600,37100,37032
03:45,36500,36850,36664
04:00,36400,36600,36523
04:15,36250,36350,36698
04:30,36100,36100,36231
04:45,36400,36450,36171
05:00,36700,36800,36730
05:15,37250,37300,37446
05:30,37800,37800,37761
05:45,38200,38300,38306
06:00,38600,38800,38897
06:15,39200,39300,39526
06:30,39800,39800,39943
06:45,40600,40550,40668
07:00,41400,41300,41354
07:15,42400,42150,42196
07:30,43400,43000,42913
07:45,44450,43950,43896
08:00,45500,44900,45041
08:15,46400,45900,45914
08:30,47300,46900,46839
08:45,47900,47450,47350
09:00,48500,48000,48053
09:15,48950,48600,48453
09:30,49400,49200,49160
09:45,49850,49550,49440
10:00,50300,49900,49897
10:15,50400,50100,50322
10:30,50500,50300,50349
10:45,50750,50650,50767
11:00,51000,51000,51019
11:15,51350,51300,51236
11:30,51700,51600,51580
11:45,52100,52300,51791
12:00,52500,53000,52458
12:15,52100,52800,52679
12:30,51700,52600,53143
12:45,52350,53300,53660
13:00,53000,54000,52922
13:15,52050,52950,52533
13:30,51100,51900,51875
13:45,51100,51850,51942
14:00,51100,51800,51910
14:15,51300,51700,52140
14:30,51500,51600,51455
14:45,50800,50950,51326
15:00,50100,50300,50849
15:15,49900,50150,50508
15:30,49700,50000,50297
15:45,49350,49700,49825
16:00,49000,49400,49753
16:15,48700,49150,49403
16:30,48400,48900,49062
16:45,48100,48650,48536
17:00,47800,48400,48211
17:15,47450,48100,48120
17:30,47100,47800,48033
17:45,47250,47950,47946
18:00,47400,48100,47793
18:15,47650,48350,48093
18:30,47900,48600,48556
18:45,48350,49050,48817
19:00,48800,49500,49369
19:15,48300,49000,49174
19:30,47800,48500,49038
19:45,47300,48050,48447
20:00,46800,47600,48119
20:15,46050,46850,47293
20:30,45300,46100,46493
20:45,44700,45500,45788
21:00,44100,44900,45401
21:15,43900,44700,45374
21:30,43700,44500,45232
21:45,43800,44650,45179
22:00,43900,44800,45239
22:15,44500,45400,45788
22:30,45100,46000,46329
22:45,46250,47150,47788
23:00,47400,48300,46963
23:15,46700,47500,47036
23:30,46000,46700,46166
23:45,45500,45850,46107
,,,
,,,
Journ�e du 28/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45000,45200,45057
00:15,43750,43900,44580
00:30,42500,42600,42641
00:45,41300,41600,41120
01:00,40100,40600,40538
01:15,40250,40850,40927
01:30,40400,41100,40556
01:45,40200,40750,40280
02:00,40000,40400,39863
02:15,39200,39850,40088
02:30,38400,39300,38953
02:45,37750,38500,38314
03:00,37100,37700,37658
03:15,36750,37350,37430
03:30,36400,37000,37039
03:45,36200,36750,36921
04:00,36000,36500,36509
04:15,36000,36400,36636
04:30,36000,36300,36384
04:45,36300,36500,36396
05:00,36600,36700,36715
05:15,37100,37400,37625
05:30,37600,38100,37943
05:45,38100,38550,38393
06:00,38600,39000,39010
06:15,39150,39400,39435
06:30,39700,39800,39834
06:45,40450,40550,40362
07:00,41200,41300,41350
07:15,42100,42050,42146
07:30,43000,42800,42808
07:45,43950,43800,43913
08:00,44900,44800,44819
08:15,45700,45700,45711
08:30,46500,46600,46625
08:45,47250,47350,47337
09:00,48000,48100,48101
09:15,48550,48400,48666
09:30,49100,48700,48714
09:45,49650,49200,49345
10:00,50200,49700,49742
10:15,50400,50000,49842
10:30,50600,50300,50313
10:45,50900,50450,50448
11:00,51200,50600,50583
11:15,51500,50800,50973
11:30,51800,51000,51026
11:45,52200,51600,51443
12:00,52600,52200,52003
12:15,52400,51900,52233
12:30,52200,51600,52214
12:45,52850,52300,52667
13:00,53500,53000,51948
13:15,52550,52200,51518
13:30,51600,51400,51280
13:45,51500,51200,50866
14:00,51400,51000,50671
14:15,51500,50800,50475
14:30,51600,50600,50238
14:45,51000,50100,49784
15:00,50400,49600,49078
15:15,50050,49250,49042
15:30,49700,48900,48882
15:45,49400,48600,48373
16:00,49100,48300,47861
16:15,48800,47950,47388
16:30,48500,47600,47505
16:45,48300,47400,47344
17:00,48100,47200,46983
17:15,47750,47000,46222
17:30,47400,46800,46508
17:45,47750,47000,46564
18:00,48100,47200,47028
18:15,48350,47500,46727
18:30,48600,47800,47412
18:45,49100,48300,47713
19:00,49600,48800,48329
19:15,49150,48400,48132
19:30,48700,48000,48141
19:45,48200,47600,47661
20:00,47700,47200,46936
20:15,46850,46400,46589
20:30,46000,45600,45669
20:45,45500,45150,45416
21:00,45000,44700,44801
21:15,44950,44700,44613
21:30,44900,44700,44521
21:45,45100,45000,44847
22:00,45300,45300,44766
22:15,45800,45850,45211
22:30,46300,46400,46086
22:45,47500,47650,47478
23:00,48700,48900,46591
23:15,47900,48150,46460
23:30,47100,47400,45894
23:45,46400,46550,45781
,,,
,,,
Journ�e du 29/07/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45700,44600,44630
00:15,44350,43350,43840
00:30,43000,42100,42076
00:45,41900,41150,40538
01:00,40800,40200,40244
01:15,40850,40500,40355
01:30,40900,40800,39959
01:45,40700,40550,39689
02:00,40500,40300,39481
02:15,39850,39550,39727
02:30,39200,38800,38638
02:45,38550,38150,37904
03:00,37900,37500,37552
03:15,37550,37050,36997
03:30,37200,36600,36599
03:45,36950,36600,36361
04:00,36700,36600,36487
04:15,36650,36300,36227
04:30,36600,36000,36206
04:45,36950,36250,36431
05:00,37300,36500,36518
05:15,37750,36900,37151
05:30,38200,37300,37255
05:45,38750,37850,37901
06:00,39300,38400,38424
06:15,39750,38950,38945
06:30,40200,39500,39493
06:45,40850,40100,39805
